Collect    ,Sampling,Time ,TEMP,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,Location Description,Lat,Lon,geometry
2022-05-23 00:00:00,WW_57,1025.0,16.0,5.95,7.7,1.811,<0.3,<1,0.57,644.0,32,6,7.74,<0.005,350,6.4,137.461,0.34,145.247,181.8,<0.002,0.03527,<0.002,0.08479,0.07662,0.00203,<0.010,4.057,60.16,22.69,244,0.1406,Little Calumet River @ Ashland Ave.,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778)
2022-05-23 00:00:00,WW_59,938.0,17.0,6.59,7.4,3.425,0.31,1.62,1.73,656.0,23,5,7.48,<0.005,290,25.2,170.168,0.402,115.554,165.4,0.00288,0.02701,<0.002,0.0545,0.03224,0.00251,0.01076,3.379,60.71,21.95,242,0.17036,Cal-Sag Channel @ Cicero Ave.,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167)
2022-05-23 00:00:00,WW_43,846.0,18.0,7.23,7.5,3.412,<0.3,1.25,1.33,674.0,20,5,7.28,<0.005,270,25.4,173.582,0.385,108.858,172,0.00292,0.03125,<0.002,0.03379,0.01549,0.00303,<0.010,3.651,65.19,24.57,264,0.1727,Cal-Sag Channel @ Route # 83,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889)
2022-05-23 00:00:00,WW_92,1115.0,19.0,5.11,7.4,5.535,<0.3,1.01,0.67,662.0,7,<4,6.26,<0.005,100,4.5,174.501,0.429,89.521,160.5,<0.002,0.02607,0.00202,0.02929,0.02059,0.00371,0.0124,0.521,61.38,22.22,245,0.16125,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-05-31 00:00:00,WW_92,1009.0,21.0,5.07,7.3,4.192,0.326,1.25,0.73,598.0,7,<4,5.6,<0.005,<10,3.4,165.11,0.392,97.999,150.9,<0.002,0.02619,<0.002,0.02362,0.01812,0.00314,0.01061,<0.5,53.21,20.34,217,0.15954,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-06-06 00:00:00,WW_128,938.0,21.0,5.95,7.8,9.25,<0.3,<1,1.39,710.0,7,<4,6.42,<0.005,210,2,238.428,0.416,85.469,177.1,<0.002,0.0384,0.00281,0.05832,0.02854,0.00481,0.01188,1.073,69.95,28.21,291,0.1741,Washington Ave. @ Salt Creek,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778)
2022-06-06 00:00:00,WW_128,938.0,21.0,5.95,7.8,9.25,<0.3,<1,1.39,710.0,7,<4,6.42,<0.005,210,2,238.428,0.416,85.469,177.1,<0.002,0.0384,0.00281,0.05832,0.02854,0.00481,0.01188,1.073,69.95,28.21,291,0.1741,Salt Creek @ Washington Avenue,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778)
2022-06-06 00:00:00,WW_22,1012.0,20.0,6.85,8.0,5.311,<0.3,<1,0.37,626.0,8,<4,6.79,<0.005,210,5.1,209.465,0.343,69.008,211.5,<0.002,0.04385,0.00209,0.03461,0.01213,0.00296,<0.010,1.803,71.76,30.75,306,0.13742,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333)
2022-06-06 00:00:00,WW_23,1054.0,22.0,8.7,8.2,4.426,<0.3,<1,0.31,630.0,15,<4,6.84,<0.005,40,7.2,207.942,0.329,73.591,214.2,<0.002,0.04412,<0.002,0.03231,0.01903,0.00293,<0.010,3.46,71.01,30.7,304,0.13981,Des Plaines River @ Willow Springs Rd.,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167)
2022-06-06 00:00:00,WW_91,1148.0,20.0,7.47,8.1,3.699,<0.3,<1,0.23,610.0,9,<4,6.39,<0.005,60,12,203.297,0.297,68.423,207.5,<0.002,0.04359,<0.002,0.02715,0.00967,0.00243,<0.010,1.443,66.9,28.89,286,0.1213,Des Plaines River @ Material Service Rd.,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667)
2022-06-06 00:00:00,WW_92,1236.0,22.0,4.77,7.4,5.232,0.315,1.05,0.44,536.0,6,<4,5.73,<0.005,<10,2.5,164.78,0.418,77.842,157,<0.002,0.02387,<0.002,0.02277,0.0132,0.00344,0.01245,2.266,53.43,20.27,217,0.15465,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-06-13 00:00:00,WW_112,958.0,17.0,9.45,8.3,0.425,<0.3,<1,0.24,154.0,<4,<4,<5,<0.005,60,1,16.531,0.113,24.51,106.7,<0.002,0.01985,<0.002,<0.02,<0.002,<0.002,<0.010,0.96,33.72,12.29,135,0.02377,North Shore Channel @ Dempster St.,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056)
2022-06-13 00:00:00,WW_36,1030.0,18.0,8.84,7.2,5.765,<0.3,1.01,1.44,376.0,<4,<4,<5,<0.005,380,1.1,100.567,0.396,39.192,129,<0.002,0.02112,<0.002,0.02379,0.00311,<0.002,0.01812,0.652,47.81,17.34,191,0.10285,North Shore Channel @ Touhy Ave.,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611)
2022-06-13 00:00:00,WW_96,1103.0,20.0,8.27,8.0,4.084,<0.3,<1,<0.15,634.0,6,<4,5.73,<0.005,370,2,212.678,0.279,50.291,197,<0.002,0.03775,0.00275,0.04952,0.02463,<0.002,<0.010,1.681,62.73,27.76,271,0.09668,North Branch Chicago River @ Albany Ave.,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333)
2022-06-13 00:00:00,WW_73,1222.0,19.0,7.68,7.3,5.472,<0.3,1.02,0.48,444.0,5,<4,<5,<0.005,300,1.2,123.324,0.406,41.376,141.8,<0.002,0.02478,<0.002,0.03433,0.01196,<0.002,0.01383,1.088,49.79,18.51,201,0.10241,North Branch Chicago River @ Diversey Ave.,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833)
2022-06-13 00:00:00,WW_92,957.0,21.0,4.35,7.3,3.84,0.407,<1,0.19,464.0,7,<4,<5,<0.005,20,2.4,127.668,0.356,64.418,133.9,<0.002,0.02311,<0.002,0.02949,0.02233,0.00295,<0.010,2.348,49.38,17.59,196,0.12453,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-06-13 00:00:00,WW_37,1131.0,18.0,8.38,7.3,6.271,0.319,<1,0.69,418.0,7,<4,<5,<0.005,380,1.9,118.147,0.388,40.807,136.1,<0.002,0.02474,<0.002,0.03493,0.00746,<0.002,0.01353,1.331,50.39,18.72,203,0.0988,North Branch Chicago River @ Wilson Ave.,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722)
2022-06-21 00:00:00,WW_100,906.0,23.0,9.04,8.1,0.528,<0.3,<1,<0.15,182.0,<4,<4,<5,<0.005,20,<1.0,25.76,0.141,25.881,108.9,<0.002,0.02135,0.00615,<0.02,0.00308,<0.002,<0.010,1.173,32.1,11.46,127,0.03134,Chicago River Main Stem @ Wells St.,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278)
2022-06-21 00:00:00,WW_108,907.0,22.0,6.96,7.6,2.746,0.343,<1,0.67,324.0,<4,<4,<5,<0.005,70,2.1,79.268,0.275,32.371,124.4,<0.002,0.02353,0.00268,<0.02,0.00506,<0.002,<0.010,2.319,40.97,14.42,162,0.06445,South Branch Chicago River @ Loomis St.,41.8459,-87.66064167,POINT (-87.66064167 41.8459)
2022-06-21 00:00:00,WW_99,1033.0,23.0,10.45,7.9,1.702,<0.3,<1,0.17,326.0,10,6,<5,<0.005,160,19.8,89.403,0.286,32.697,127.8,<0.002,0.02525,0.00254,<0.02,0.002,<0.002,<0.010,-----,41.77,14.84,165,0.06611,"South Fork, South Branch Chicago River @ Archer Ave.",41.83855,-87.66398333,POINT (-87.66398333 41.83855)
2022-06-21 00:00:00,WW_75,959.0,23.0,8.49,7.7,2.05,<0.3,<1,0.44,286.0,11,4,<5,<0.005,30,25.5,75.473,0.269,30.507,121.8,<0.002,0.02295,0.00275,<0.02,<0.002,<0.002,<0.010,2.854,40.26,14.2,159,0.06828,Chicago Sanitary & Ship Canal @ Cicero Ave.,41.819575,-87.74331389,POINT (-87.74331389 41.819575)
2022-06-21 00:00:00,WW_41,1045.0,23.0,8.35,7.1,5.481,0.728,1.7,0.48,452.0,6,<4,5.1,0.0053,8500,15.4,128.542,0.411,48.787,127.1,<0.002,0.01758,<0.002,0.03873,0.02098,0.00374,0.01149,1.106,47.44,15.75,183,0.12315,Chicago Sanitary & Ship Canal @ Harlem Ave.,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111)
2022-06-21 00:00:00,WW_92,1215.0,25.0,5.86,7.4,4.338,<0.3,<1,0.77,504.0,5,<4,<5,<0.005,<10,7.7,142.432,0.418,71.69,143.8,<0.002,0.02213,0.00238,<0.02,0.0095,0.00352,0.0109,0.918,53.34,18.7,210,0.14561,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-06-21 00:00:00,WW_48,1214.0,24.0,6.31,7.3,4.516,0.451,<1,0.6,494.0,8,<4,5.1,<0.005,210,14.3,137.623,0.394,73.064,139.6,<0.002,0.02108,<0.002,0.0222,0.01205,0.00395,0.01011,1.081,51.63,18.13,204,0.1494,Chicago Sanitary & Ship Canal @ Stephen St.,41.67955,-87.99958889,POINT (-87.99958889 41.67955)
2022-06-27 00:00:00,WW_86,950.0,22.0,5.44,7.6,5.504,<0.3,1.17,0.3,682.0,7,<4,6.79,<0.005,320,8.6,138.908,0.527,152.637,191.8,0.00231,0.02672,<0.002,0.0329,0.0149,0.00237,0.01003,9.98,63.77,29.37,280,0.1873,Grand Calumet River @ Burnham Ave.,41.63131944,-87.5391,POINT (-87.5391 41.63131944)
2022-06-27 00:00:00,WW_56,1147.0,24.0,12.35,7.9,0.855,<0.3,<1,<0.15,342.0,15,7,<5,<0.005,40,59.2,88.317,0.256,57.537,124.7,<0.002,0.03007,<0.002,<0.02,<0.002,<0.002,<0.010,8.358,40.32,16.35,168,0.08397,Little Calumet River @ Indiana Ave.,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056)
2022-06-27 00:00:00,WW_76,1128.0,23.0,11.72,8.0,2.607,<0.3,1.35,0.98,450.0,12,7,5.73,<0.005,220,1,122.787,0.353,65.56,139,0.00296,0.02743,<0.002,0.02098,0.00778,<0.002,<0.010,3.619,43.93,17.04,180,0.14353,Little Calumet River @ Halsted St.,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389)
2022-06-27 00:00:00,WW_57,1112.0,22.0,4.18,7.6,2.372,<0.3,1.15,0.59,764.0,12,4,7.46,<0.005,760,21.7,148.625,0.42,222.201,168.1,0.00205,0.03454,0.00657,0.05615,0.03496,0.0022,<0.010,1.576,58.6,23.92,245,0.17681,Little Calumet River @ Ashland Ave.,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778)
2022-06-27 00:00:00,WW_59,1023.0,23.0,6.66,7.5,2.187,0.551,1.8,2.33,662.0,14,6,6.44,<0.005,220,37.5,151.99,0.429,138.369,166.9,0.00317,0.02985,<0.002,0.03233,0.02355,0.00273,<0.010,<0.5,55.74,22.28,231,0.19998,Cal-Sag Channel @ Cicero Ave.,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167)
2022-06-27 00:00:00,WW_43,928.0,24.0,6.38,7.7,1.885,<0.3,1.05,1.52,536.0,10,4,5.16,<0.005,140,11.3,138.33,0.381,105.703,143.9,0.00299,0.0294,<0.002,0.02281,0.00386,0.00234,<0.010,1.949,47.96,20.13,203,0.15316,Cal-Sag Channel @ Route # 83,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889)
2022-06-27 00:00:00,WW_92,1139.0,25.0,4.58,7.3,4.59,0.603,1.35,0.91,518.0,218,<4,5.8,<0.005,<10,10.2,132.759,0.414,73.878,139.5,0.00217,0.0223,0.0021,0.02208,0.0121,0.00367,<0.010,1.647,46.64,17.98,190,0.15091,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-07-05 00:00:00,WW_128,929.0,24.0,5.71,7.6,8.571,<0.3,1.72,1.97,430.0,158,22,6.32,<0.005,41000,7.8,140.846,0.429,55.339,101.2,<0.002,0.04641,0.00373,0.05315,0.0173,0.00379,0.01246,5.202,48.03,19.61,201,0.18904,Washington Ave. @ Salt Creek,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778)
2022-07-05 00:00:00,WW_128,929.0,24.0,5.71,7.6,8.571,<0.3,1.72,1.97,430.0,158,22,6.32,<0.005,41000,7.8,140.846,0.429,55.339,101.2,<0.002,0.04641,0.00373,0.05315,0.0173,0.00379,0.01246,5.202,48.03,19.61,201,0.18904,Salt Creek @ Washington Avenue,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778)
2022-07-05 00:00:00,WW_22,1005.0,24.0,5.04,7.7,5.517,<0.3,<1,0.81,392.0,142,21,6.28,<0.005,60000,18.5,133.601,0.343,48.445,98.3,<0.002,0.04563,0.00397,0.05997,0.01462,0.00332,0.01021,5.234,44.57,18.39,187,0.16241,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333)
2022-07-05 00:00:00,WW_23,1055.0,26.0,6.84,8.1,5.599,<0.3,<1,0.38,608.0,14,<4,5.85,<0.005,10000,16.2,195.326,0.425,72.407,157.9,0.00218,0.04037,0.00292,0.02654,0.00925,0.00414,<0.010,2.098,60.5,26.22,259,0.20146,Des Plaines River @ Willow Springs Rd.,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167)
2022-07-05 00:00:00,WW_91,1205.0,29.0,11.73,8.7,3.637,<0.3,1.23,0.41,712.0,8,<4,6.31,<0.005,60,5,216.981,0.394,78.066,175.7,0.00251,0.04169,0.0034,0.02322,0.00839,0.00359,<0.010,1.251,64.24,29.13,280,0.20296,Des Plaines River @ Material Service Rd.,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667)
2022-07-05 00:00:00,WW_92,1219.0,26.0,4.3,7.1,3.824,0.664,1.76,0.67,502.0,13,<4,6.23,<0.005,170,10.8,121.937,0.371,67.786,137.5,0.00221,0.02398,0.0027,0.02699,0.01791,0.00342,<0.010,1.508,49.17,18.05,197,0.17649,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-07-11 00:00:00,WW_112,905.0,23.0,7.43,8.1,0.282,<0.3,<1,<0.15,152.0,14,<4,<5,T/X,230,2.7,15.186,0.114,24.537,108.8,<0.002,0.02588,<0.002,<0.02,<0.002,<0.002,<0.010,2.97,36.11,12.71,142,0.0277,North Shore Channel @ Dempster St.,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056)
2022-07-11 00:00:00,WW_36,937.0,21.0,7.47,7.3,7.043,<0.3,1.06,1.51,362.0,11,<4,<5,T/X,300,1.6,92.549,0.428,39.302,122.7,<0.002,0.02511,0.00247,0.03369,0.00429,<0.002,0.01464,<0.5,47.28,16.67,187,0.12492,North Shore Channel @ Touhy Ave.,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611)
2022-07-11 00:00:00,WW_96,1010.0,24.0,6.22,7.9,0.721,<0.3,<1,0.32,592.0,8,<4,6.65,T/X,1200,7.9,219.694,0.27,42.797,176.3,0.00328,0.04058,<0.002,0.05462,0.02374,0.002,<0.010,1.83,53.58,24.97,237,0.11962,North Branch Chicago River @ Albany Ave.,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333)
2022-07-11 00:00:00,WW_73,1131.0,22.0,5.92,7.5,4.785,0.306,1.04,0.93,378.0,12,<4,<5,T/X,1300,2.3,99.738,0.379,38.876,131.5,<0.002,0.02592,<0.002,0.03448,0.01735,<0.002,0.01066,4.623,47.91,17.54,192,0.10984,North Branch Chicago River @ Diversey Ave.,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833)
2022-07-11 00:00:00,WW_92,1304.0,24.0,4.5,7.3,3.673,0.405,1.06,0.94,386.0,4,<4,<5,T/X,40,6.7,104.143,0.328,59.705,118,<0.002,0.01951,<0.002,0.02045,0.01399,0.00267,<0.010,1.762,43.27,15.32,171,0.14686,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-07-11 00:00:00,WW_37,1040.0,22.0,7.63,7.5,6.486,<0.3,<1,1.16,396.0,8,<4,<5,T/X,610,1.4,110.56,0.395,39.023,129.2,<0.002,0.02585,<0.002,0.03617,0.00875,<0.002,0.01175,1.587,48.27,17.65,193,0.11302,North Branch Chicago River @ Wilson Ave.,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722)
2022-07-18 00:00:00,WW_100,911.0,24.0,6.9,7.8,0.908,<0.3,<1,<0.15,192.0,<4,<4,<5,<0.005,2400,1.5,32.055,0.164,25.305,105.3,<0.002,0.02275,0.00612,<0.02,0.00374,<0.002,<0.010,2.353,34.38,12.27,136,0.04059,Chicago River Main Stem @ Wells St.,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278)
2022-07-18 00:00:00,WW_108,901.0,23.0,5.65,7.5,3.515,0.374,<1,0.65,318.0,5,<4,<5,<0.005,170,1,84.554,0.337,34.439,120.2,<0.002,0.02636,0.00281,0.02807,0.01048,<0.002,0.01096,0.874,41.32,15.47,167,0.07988,South Branch Chicago River @ Loomis St.,41.8459,-87.66064167,POINT (-87.66064167 41.8459)
2022-07-18 00:00:00,WW_99,1003.0,24.0,5.48,7.6,2.283,<0.3,<1,0.27,284.0,8,<4,<5,<0.005,200,13.9,77.755,0.286,34.192,122.2,<0.002,0.0214,<0.002,0.03437,0.00482,<0.002,<0.010,-----,42.97,16.05,173,0.07158,"South Fork, South Branch Chicago River @ Archer Ave.",41.83855,-87.66398333,POINT (-87.66398333 41.83855)
2022-07-18 00:00:00,WW_75,943.0,24.0,5.77,7.5,3.845,<0.3,<1,0.46,328.0,5,<4,<5,<0.005,1100,4.8,88.367,0.339,36.796,124,0.00239,0.02364,0.00331,0.02616,0.00514,0.00299,0.01449,1.942,44.52,16.49,179,0.08528,Chicago Sanitary & Ship Canal @ Cicero Ave.,41.819575,-87.74331389,POINT (-87.74331389 41.819575)
2022-07-18 00:00:00,WW_41,1014.0,23.0,6.79,7.0,5.636,<0.3,1.09,0.92,372.0,5,<4,5.32,0.0071,9400,3.1,101.168,0.329,43.132,110.8,<0.002,0.01685,<0.002,0.02815,0.01613,0.00295,<0.010,2.091,43.71,15.22,172,0.11306,Chicago Sanitary & Ship Canal @ Harlem Ave.,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111)
2022-07-18 00:00:00,WW_92,1144.0,25.0,3.61,7.3,3.264,0.84,1.33,0.71,420.0,6,<4,5.34,<0.005,110,3,107.605,0.353,65.14,134.3,<0.002,0.02184,<0.002,0.02765,0.01255,0.00278,<0.010,2.75,46.03,17.34,186,0.12772,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-07-18 00:00:00,WW_48,1140.0,24.0,4.62,7.2,3.66,0.336,<1,0.57,386.0,10,<4,5.09,<0.005,830,4.7,92.508,0.314,52.546,108.1,<0.002,0.0187,<0.002,0.03237,0.01357,0.00271,<0.010,3.114,40.15,14.11,158,0.10469,Chicago Sanitary & Ship Canal @ Stephen St.,41.67955,-87.99958889,POINT (-87.99958889 41.67955)
2022-07-25 00:00:00,WW_86,956.0,23.0,5.81,7.2,6.351,<0.3,<1,0.29,428.0,6,<4,<5,<0.005,310,3.3,82.865,0.406,81.224,107.6,<0.002,0.01554,<0.002,0.03614,0.02086,0.00218,0.01137,56.57,43.93,19.92,192,0.14812,Grand Calumet River @ Burnham Ave.,41.63131944,-87.5391,POINT (-87.5391 41.63131944)
2022-07-25 00:00:00,WW_56,1145.0,26.0,10.29,8.5,1.495,<0.3,<1,<0.15,362.0,10,4,<5,<0.005,110,19.8,66.317,0.258,74.35,120.8,<0.002,0.02627,<0.002,<0.02,<0.002,<0.002,<0.010,2.14,40.96,17.77,175,0.07659,Little Calumet River @ Indiana Ave.,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056)
2022-07-25 00:00:00,WW_76,1121.0,24.0,7.67,7.3,4.729,<0.3,1.05,1.4,450.0,8,<4,<5,<0.005,430,14.8,90.694,0.308,48.92,128,0.00276,0.01976,<0.002,0.02635,0.00978,<0.002,<0.010,3.215,46.14,16.47,183,0.1233,Little Calumet River @ Halsted St.,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389)
2022-07-25 00:00:00,WW_57,1100.0,24.0,4.98,7.5,0.916,<0.3,<1,0.33,326.0,39,7,<5,<0.005,5500,14,66.119,0.227,63.882,92.7,<0.002,0.02533,<0.002,0.09823,0.01214,<0.002,<0.010,2.606,33.57,12.04,133,0.0995,Little Calumet River @ Ashland Ave.,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778)
2022-07-25 00:00:00,WW_59,1027.0,24.0,6.01,7.5,2.533,<0.3,<1,0.9,406.0,24,6,<5,<0.005,3900,17.2,79.277,0.283,77.723,104.7,0.00234,0.02139,<0.002,0.04707,0.01111,<0.002,<0.010,5.076,36.77,13.32,147,0.10961,Cal-Sag Channel @ Cicero Ave.,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167)
2022-07-25 00:00:00,WW_43,925.0,24.0,4.71,7.5,2.29,<0.3,1.16,1.49,480.0,23,5,<5,<0.005,590,17.7,98.835,0.319,95.387,116.7,0.00275,0.02503,<0.002,0.03339,0.01645,<0.002,<0.010,5.228,41.35,15.15,166,0.13646,Cal-Sag Channel @ Route # 83,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889)
2022-07-25 00:00:00,WW_92,1242.0,25.0,4.4,7.3,3.559,0.395,1.3,0.77,470.0,9,<4,<5,<0.005,390,6.8,110.089,0.35,62.602,119.3,<0.002,0.0191,<0.002,0.02276,0.0115,0.00305,<0.010,2.511,44.02,15.75,175,0.12486,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-08-01 00:00:00,WW_128,936.0,25.0,6.33,7.8,6.171,<0.3,<1,1.02,552.0,11,<4,5.98,<0.005,5800,3.1,168.222,0.329,55.782,138.3,0.00234,0.03254,0.00548,0.0458,0.01324,0.00301,<0.010,0.875,49.49,20.8,209,0.11305,Washington Ave. @ Salt Creek,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778)
2022-08-01 00:00:00,WW_128,936.0,25.0,6.33,7.8,6.171,<0.3,<1,1.02,552.0,11,<4,5.98,<0.005,5800,3.1,168.222,0.329,55.782,138.3,0.00234,0.03254,0.00548,0.0458,0.01324,0.00301,<0.010,0.875,49.49,20.8,209,0.11305,Salt Creek @ Washington Avenue,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778)
2022-08-01 00:00:00,WW_22,1001.0,25.0,7.16,7.9,4.186,<0.3,<1,0.46,572.0,13,4,6.19,<0.005,790,5.6,180.579,0.3,54.507,160.8,0.00258,0.03792,0.00211,0.04631,0.01202,0.00281,<0.010,1.96,52.53,22.84,225,0.13405,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333)
2022-08-01 00:00:00,WW_23,1043.0,26.0,7.99,8.0,3.165,<0.3,<1,0.4,580.0,14,5,6.14,<0.005,80,16.4,173.047,0.276,52.579,158,0.00245,0.03905,0.00212,0.10412,0.00705,0.0027,<0.010,<0.5,52.8,22.71,225,0.17222,Des Plaines River @ Willow Springs Rd.,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167)
2022-08-01 00:00:00,WW_91,1146.0,26.0,10.71,8.5,1.962,<0.3,<1,0.27,534.0,6,4,6.22,<0.005,<10,19.5,165.313,0.246,52.538,150,0.00212,0.03477,0.00213,0.03227,0.00377,0.00228,<0.010,<0.5,48.18,21.45,209,0.09175,Des Plaines River @ Material Service Rd.,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667)
2022-08-01 00:00:00,WW_92,1222.0,26.0,5.71,7.2,4.198,0.365,<1,0.76,410.0,5,<4,<5,<0.005,80,4.8,108.896,0.331,57.177,120.2,<0.002,0.01893,<0.002,0.03144,0.01144,0.0029,<0.010,1.066,42.82,15.41,170,0.14306,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-08-08 00:00:00,WW_112,949.0,23.0,6.87,7.9,0.258,<0.3,<1,<0.15,170.0,14,<4,<5,<0.005,1000,1.8,15.352,0.112,23.587,108,<0.002,0.02437,<0.002,0.02538,<0.002,<0.002,<0.010,4.245,34.08,12.23,135,0.02547,North Shore Channel @ Dempster St.,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056)
2022-08-08 00:00:00,WW_36,1027.0,21.0,7.76,7.1,7.791,0.724,1.38,1.96,426.0,5,<4,7.84,<0.005,3200,1,115.611,0.546,39.742,126.4,<0.002,0.0208,T/X,0.02814,0.00813,0.00253,0.03134,0.745,46.16,16.65,184,0.16235,North Shore Channel @ Touhy Ave.,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611)
2022-08-08 00:00:00,WW_96,1101.0,25.0,4.91,7.7,0.98,<0.3,<1,0.26,532.0,10,<4,7.96,<0.005,2800,3.1,190.051,0.247,35.886,139.4,0.00266,0.03452,T/X,0.07288,0.02164,<0.002,<0.010,2.629,41.07,19.12,181,0.09486,North Branch Chicago River @ Albany Ave.,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333)
2022-08-08 00:00:00,WW_73,1210.0,22.0,7.07,7.3,6.994,<0.3,<1,1.3,452.0,11,<4,5.56,<0.005,3900,1,127.626,0.533,41.383,131.3,<0.002,0.02511,T/X,0.04844,0.01687,0.00233,0.02143,2.803,48.91,18.18,197,0.13599,North Branch Chicago River @ Diversey Ave.,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833)
2022-08-08 00:00:00,WW_92,1008.0,26.0,5.51,7.4,4.873,<0.3,<1,0.85,466.0,10,<4,<5,<0.005,60,7.7,116.915,0.374,75.235,133.1,0.0023,0.02245,<0.002,<0.02,0.00586,0.00279,<0.010,2.884,48.45,18.22,196,0.15116,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2022-08-08 00:00:00,WW_37,1130.0,22.0,7.02,7.2,7.392,0.921,1.05,1.73,470.0,8,<4,7.84,<0.005,4200,1.7,133.038,0.514,40.576,129.6,<0.002,0.0208,T/X,0.02814,0.00813,0.00253,0.03134,0.745,46.16,16.65,184,0.16235,North Branch Chicago River @ Wilson Ave.,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722)
2022-08-15 00:00:00,WW_100,942.0,22.0,8.46,8.0,0.669,<0.3,<1,<0.15,158.0,<4,<4,<5,<0.005,190,1.2,22.694,0.136,24.535,107.8,<0.002,0.02222,0.00622,<0.02,<0.002,<0.002,<0.010,0.912,35.09,12.64,140,0.03484,Chicago River Main Stem @ Wells St.,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278)
