Collect    ,Sampling,Time ,TEMP,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,Location Description,Lat,Lon,geometry,As sol_zscore,Ba tot_zscore,Cu sol_zscore,Fe sol_zscore,Mn sol_zscore,Ni sol_zscore,Zn sol_zscore,Hg LL_zscore,Ca tot_zscore,Mg tot_zscore,B tot_zscore
2020-10-05 00:00:00,WW_78,1220.0,13.0,9.87,7.8,8.367,<0.3,2.804,0.306,554,<4,<4,5.82,<0.005,<10,1,143.011,0.594,81.248,166.3,0.001,0.02241,0.001,0.04107,0.0122,0.00912,0.0283,0.25,63.3,22.66,251,0.20745,Higgins Creek @ Wille Rd.,42.01863333,-87.93671111,POINT (-87.93671111 42.01863333),-0.42649155398231925,-0.7178956571395265,-0.3811773434729694,-0.15022811006081094,-0.365820767841092,2.9440287025137724,2.610780054127892,-0.5945143082089381,0.08009868641183947,-0.12746148091884812,1.6577298949726287
2020-10-05 00:00:00,WW_19,1310.0,13.0,9.9,7.9,10.447,<0.3,<1,0.295,546,<4,<4,5.36,<0.005,290,<1.0,159.632,0.4,70.876,170.3,0.001,0.03695,0.00254,0.03586,0.01193,0.00342,0.01162,1.123,60.71,25.2,255,0.16299,Des Plaines River @ Belmont Ave.,41.93742778,-87.84976111,POINT (-87.84976111 41.93742778),-0.42649155398231925,0.42814601092770393,0.24134381596632623,-0.21606870357348712,-0.3751743092253594,0.3797506898756455,0.14140890486170135,-0.3906581124028245,-0.041533247457687675,0.1705536886205783,0.8110114966254165
2020-10-05 00:00:00,WW_109,905.0,11.0,9.02,7.8,11.117,<0.3,<1,1.774,526,<4,<4,7.84,<0.005,450,<1.0,158.663,0.432,75.469,132.4,0.001,0.02426,0.00372,0.03657,0.00869,0.00406,0.01167,2.054,55.26,22.66,231,0.20237,Salt Creek @ Brookfield Ave.,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),-0.42649155398231925,-0.5720788011612338,0.7183405485237085,-0.2070961850717597,-0.4874168058365676,0.6676696246279967,0.14881109655614433,-0.17325820599332653,-0.29747689208661593,-0.12746148091884812,1.5609838431596768
2020-10-05 00:00:00,WW_109,905.0,11.0,9.02,7.8,11.117,<0.3,<1,1.774,526,<4,<4,7.84,<0.005,450,<1.0,158.663,0.432,75.469,132.4,0.001,0.02426,0.00372,0.03657,0.00869,0.00406,0.01167,2.054,55.26,22.66,231,0.20237,Salt Creek @ Brookfield Ave.,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),-0.42649155398231925,-0.5720788011612338,0.7183405485237085,-0.2070961850717597,-0.4874168058365676,0.6676696246279967,0.14881109655614433,-0.17325820599332653,-0.29747689208661593,-0.12746148091884812,1.5609838431596768
2020-10-05 00:00:00,WW_22,950.0,12.0,8.57,7.9,8.552,<0.3,<1,0.83,530,<4,<4,5.73,<0.005,150,<1.0,162.363,0.417,74.114,155.4,0.001,0.03233,0.00301,0.0372,0.01022,0.00361,0.01183,2.056,57.92,23.98,243,0.17353,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333),-0.42649155398231925,0.06399797059272425,0.4313340399510463,-0.1991346545702269,-0.43441340465905265,0.46522662363024975,0.17249810997836204,-0.1727911814897615,-0.17255760865304717,0.027412544196129478,1.011740509638903
2020-10-05 00:00:00,WW_23,1050.0,13.0,8.22,7.9,6.75,<0.3,<1,0.672,516,8,<4,5.18,<0.005,20,1,161.098,0.374,70.434,154.2,0.001,0.032,0.00253,0.03474,0.00968,0.00322,0.005,8.159,55.06,23.01,232,0.1724,Des Plaines River @ Willow Springs Rd.,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),-0.42649155398231925,0.03798739628308307,0.23730147077516198,-0.23022253557621217,-0.45312048742758737,0.28977602276553593,-0.8386412754825543,1.252334091138774,-0.306869319412448,-0.08639639850199785,0.9902202264600379
2020-10-05 00:00:00,WW_91,1200.0,13.0,14.8,8.5,5.596,<0.3,<1,0.512,508,<4,<4,5.17,<0.005,40,1.8,157.803,0.347,73.847,154.4,0.001,0.03195,0.00255,0.03736,0.00472,0.00268,0.005,0.883,56.66,24.81,244,0.17074,Des Plaines River @ Material Service Rd.,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),-0.42649155398231925,0.034046400175561535,0.2453861611574905,-0.1971126785698376,-0.6249485069311654,0.046844421568239654,-0.8386412754825543,-0.44670105283062206,-0.23172990080579045,0.12479545392751669,0.9586063591353332
2020-10-05 00:00:00,WW_79,900.0,11.0,9.25,7.6,<0.25,<0.3,<1,<0.15,586,19,4,6.29,<0.005,170,7.3,228.524,0.196,62.907,157,0.001,0.03879,0.001,0.06823,0.01575,0.00315,0.005,1.602,54.67,22.66,230,0.07463,Salt Creek @ Higgins Rd.,42.03158333,-88.01121111,POINT (-88.01121111 42.03158333),-0.42649155398231925,0.5731746676844925,-0.3811773434729694,0.19300231600527065,-0.24283902001091018,0.25828488927699744,-0.8386412754825543,-0.27880574379901185,-0.3251845526978208,-0.12746148091884812,-0.8717603809715172
2020-10-05 00:00:00,WW_110,1000.0,9.0,5.4,7.6,0.984,0.399,<1,0.188,488,<4,<4,8.09,<0.005,1500,<1.0,167.935,0.25,37.915,172.8,0.001,0.03677,0.0023,0.16537,0.03812,0.001,0.005,0.745,54.93,19.69,218,0.061,West Branch DuPage River @ Springinsguth Rd. ,42.00826389,-88.11911111,POINT (-88.11911111 42.00826389),-0.42649155398231925,0.41395842494062685,0.144327531378384,1.420594495241617,0.5321192050485738,-0.708942782156682,-0.8386412754825543,-0.4789257435766056,-0.312974397174239,-0.47592803742754747,-1.131336894005087
2020-10-05 00:00:00,WW_111,1045.0,13.0,9.98,7.6,17.723,<0.3,1.21,3.329,472,7,<4,6.57,<0.005,80,1.3,114.19,0.542,58.791,103.5,0.001,0.02326,0.00457,0.05822,0.02453,0.00235,0.02779,1.365,52.79,19.41,212,0.18217,West Branch DuPage River @ Arlington Dr. ,41.97498333,-88.138625,POINT (-88.138625 41.97498333),-0.42649155398231925,-0.6508987233116623,1.0619398897726704,0.06650244248091584,0.061324288707117036,-0.10161377916344139,2.5352776988445735,-0.334148147471462,-0.4134733695606439,-0.5087801033610277,1.1762849757144749
2020-10-05 00:00:00,WW_92,1230.0,17.0,6.27,7.7,5.919,0.347,<1,1.078,436,6,<4,<5,<0.005,40,1.9,108.073,0.512,88.205,132.4,0.001,0.02016,0.001,0.02367,0.011,0.00518,0.01135,2.627,51.84,18.33,205,0.16538,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),-0.42649155398231925,-0.8952404819779907,-0.3811773434729694,-0.370118000103146,-0.4073920628822803,1.171527760444611,0.10143706971170914,-0.039455685721959885,-0.45808739935834675,-0.6354952148187368,0.856527847773636
2020-10-05 00:00:00,WW_77,1145.0,12.0,9.49,7.8,0.473,<0.3,<1,<0.15,408,11,<4,6.23,<0.005,380,2.9,160.173,0.171,24.621,110.2,0.001,0.03527,0.00275,0.08947,0.01659,0.001,0.005,1.634,36.43,11.5,138,0.04744,Higgins Creek @ Elmhurst Rd.,42.02141111,-87.94061389,POINT (-87.94061389 42.02141111),-0.42649155398231925,0.2957285417149845,0.32623306498077553,0.4614196300569485,-0.2137391134820784,-0.708942782156682,-0.8386412754825543,-0.27133335174197226,-1.1817739248137198,-1.4368509659818403,-1.3895802921514702
2020-10-12 00:00:00,WW_112,940.0,16.0,9.62,8.3,<0.25,<0.3,<1,<0.15,240,7,<4,<5,<0.005,50,2.6,17.775,0.109,25.578,115.5,0.001,0.01961,0.001,0.03251,0.001,0.001,0.005,1.43,36.74,12.42,143,0.02314,North Shore Channel @ Dempster St.,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),-0.42649155398231925,-0.9385914391607265,-0.3811773434729694,-0.2584038260816379,-0.7538195215588488,-0.708942782156682,-0.8386412754825543,-0.31896985110560017,-1.1672156624586798,-1.3289084636289772,-1.852361602989015
2020-10-12 00:00:00,WW_36,1015.0,20.0,8.08,7.1,11.564,<0.3,1.093,2.844,454,4,<4,<5,<0.005,400,<1.0,91.419,0.591,42.492,113.5,0.001,0.02028,0.00277,0.02799,0.00525,0.01015,0.02609,1.089,47.36,17.0,188,0.15191,North Shore Channel @ Touhy Ave.,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),-0.42649155398231925,-0.8857820913199393,0.33431775536310404,-0.31552464809263525,-0.6065878516213071,3.4073982381308374,2.2836031812335107,-0.39859752896342915,-0.6684777714569888,-0.791542528002767,0.5999984544822065
2020-10-12 00:00:00,WW_96,1055.0,17.0,8.58,8,11.008,<0.3,<1,0.274,750,4,<4,6.18,T/X,60,1.3,170.452,0.451,57.075,146.5,0.001,0.03473,0.00394,0.03601,0.00729,0.00213,0.005,1.348,54.38,22.6,229,0.13202,North Branch Chicago River @ Albany Ave.,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),-0.42649155398231925,0.25316578375375265,0.8072721427293221,-0.21417310107312218,-0.5359166500512872,-0.20058591298456213,-0.8386412754825543,-0.3381178557517643,-0.3388035723202775,-0.13450120933316512,0.2212033815374011
2020-10-12 00:00:00,WW_73,1225.0,19.0,6.73,7.3,14.636,0.355,1.385,2.412,456,13,<4,<5,<0.005,250,1,104.586,0.59,45.713,119.5,0.001,0.02111,0.00219,0.03442,0.01097,0.00491,0.02131,3.0,48.7,17.76,195,0.13028,North Branch Chicago River @ Diversey Ave.,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),-0.42649155398231925,-0.8203615559350835,0.09986173427557724,-0.23426648757699076,-0.40843134525830993,1.050061959845963,1.5759536552447582,0.04764438419290886,-0.6055485083739127,-0.7023726347547495,0.18806595434162643
2020-10-12 00:00:00,WW_92,940.0,17.0,6.07,7.2,7.039,0.357,1.095,2.113,680,6,<4,<5,<0.005,<10,3.3,112.484,0.523,98.342,130,0.0027,0.0193,0.001,0.02207,0.01111,0.00409,0.01422,1.763,51.11,18.74,205,0.16205,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),2.678840348462193,-0.9630256150273592,-0.3811773434729694,-0.3903377601070389,-0.403581360836838,0.681165824694513,0.5263228729727383,-0.24121027126203104,-0.4923697590976346,-0.5873904039875696,0.7931096681403428
2020-10-12 00:00:00,WW_37,1140.0,19.0,7.41,7.3,11.35,<0.3,1.159,2.167,474,5,<4,<5,<0.005,280,1,103.101,0.597,45.052,117.8,0.001,0.0211,0.00228,0.03428,0.00544,0.00704,0.01929,1.016,48.65,17.7,194,0.13469,North Branch Chicago River @ Wilson Ave.,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),-0.42649155398231925,-0.8211497551565878,0.13624284099605546,-0.23603571657733138,-0.6000057299064524,2.008292164568631,1.2769051107892606,-0.4156439233435509,-0.607896615205371,-0.709412363169067,0.27205219223436605
2020-10-19 00:00:00,WW_100,915.0,14.0,9.04,7.8,0.541,<0.3,<1,<0.15,192,<4,<4,<5,<0.005,1000,1.1,19.127,0.125,25.633,111.5,0.001,0.02325,0.00229,0.01,0.001,0.001,0.005,0.963,36.68,12.88,145,0.02705,Chicago River Main Stem @ Wells St.,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),-0.42649155398231925,-0.6516869225331666,0.14028518618721972,-0.5428705746364058,-0.7538195215588488,-0.708942782156682,-0.8386412754825543,-0.42802007268802283,-1.1700333906564295,-1.2749372124525453,-1.7778976142904637
2020-10-19 00:00:00,WW_108,855.0,14.0,7.21,7.5,5.299,0.881,1.169,1.231,320,10,<4,<5,<0.005,20,<1.0,69.462,0.378,36.36,117.4,0.001,0.02154,0.00239,0.02205,0.0098,0.00828,0.01407,6.405,43.07,15.4,171,0.08382,South Branch Chicago River @ Loomis St.,41.8459,-87.66064167,POINT (-87.66064167 41.8459),-0.42649155398231925,-0.7864689894103993,0.1807086380988624,-0.39059050710708754,-0.44896335792346853,2.5661351006513113,0.5041162978894091,0.8427536015122867,-0.8699453375960899,-0.9792686190512246,-0.6967414407823386
2020-10-19 00:00:00,WW_99,1020.0,13.0,8.13,7.8,4.257,<0.3,<1,0.777,328,8,<4,<5,<0.005,<10,9.9,71.586,0.341,37.466,122.6,0.001,0.02178,0.001,0.01,0.00492,0.0044,0.01098,,43.24,14.95,170,0.08514,"South Fork, South Branch Chicago River @ Archer Ave.",41.83855,-87.66398333,POINT (-87.66398333 41.83855),-0.42649155398231925,-0.7675522080942965,-0.3811773434729694,-0.5428705746364058,-0.618019957757634,0.8206265587151833,0.04666085117283072,,-0.8619617743691325,-1.0320665821586035,-0.671602702909682
2020-10-19 00:00:00,WW_75,940.0,13.0,8.25,7.8,3.224,<0.3,<1,0.683,252,8,<4,<5,<0.005,20,2.3,44.135,0.256,31.901,115.4,0.001,0.02094,0.001,0.01,0.00487,0.00208,0.01738,4.129,41.03,14.56,162,0.05661,Chicago Sanitary & Ship Canal @ Cicero Ave.,41.819575,-87.74331389,POINT (-87.74331389 41.819575),-0.42649155398231925,-0.8337609427006565,-0.3811773434729694,-0.5428705746364058,-0.6197520950510168,-0.2230795797620896,0.9941413880615371,0.31127971645533975,-0.9657480963195787,-1.0778248168516649,-1.2149422419300588
2020-10-19 00:00:00,WW_41,1010.0,17.0,7.74,7.2,7.146,<0.3,1.16,1.084,434,4,<4,5.57,<0.005,6600,1.2,97.429,0.508,69.673,123.3,0.001,0.01769,0.001,0.0266,0.00543,0.00491,0.01766,2.478,50.12,16.84,194,0.16858,Chicago Sanitary & Ship Canal @ Harlem Ave.,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),-0.42649155398231925,-1.089925689689549,-0.3811773434729694,-0.3330905645960172,-0.6003521573651289,1.050061959845963,1.0355936615504178,-0.07424901123755077,-0.5388622743605042,-0.8103151371076128,0.9174702426164404
2020-10-19 00:00:00,WW_92,1130.0,15.0,6.36,7.5,6.14,<0.3,<1,1.438,456,4,<4,5.49,<0.005,80,1.5,99.867,0.497,82.237,129.5,0.001,0.01935,0.001,0.02109,0.01051,0.00474,0.01858,3.858,51.49,18.28,204,0.15071,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),-0.42649155398231925,-0.9590846189198379,-0.3811773434729694,-0.4027223631094232,-0.42436700835743213,0.9735834928023698,1.1717939887281694,0.24799789622228513,-0.47452414717855324,-0.6413616551640008,0.5771450564161552
2020-10-19 00:00:00,WW_48,1110.0,15.0,6.69,7.4,6.095,<0.3,1.068,1.538,440,6,<4,5.16,<0.005,330,2.3,96.946,0.49,77.807,131,0.001,0.01905,0.001,0.02146,0.01054,0.00439,0.01676,2.727,52.43,18.77,208,0.14478,Chicago Sanitary & Ship Canal @ Stephen St.,41.67955,-87.99958889,POINT (-87.99958889 41.67955),-0.42649155398231925,-0.9827305955649663,-0.3811773434729694,-0.39804654360852304,-0.4233277259814024,0.8161278253596776,0.9023542110504438,-0.016104460543710886,-0.43037973874714186,-0.5838705397804108,0.46421118097308317
2020-10-26 00:00:00,WW_56,1130.0,12.0,8.05,8.1,3.105,<0.3,<1,<0.15,334,5,<4,<5,<0.005,20,2.5,62.963,0.333,58.463,122.2,0.001,0.02406,0.001,0.02196,0.01196,0.001,0.005,8.246,44.36,15.97,177,0.0922,Little Calumet River @ Indiana Ave.,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),-0.42649155398231925,-0.5878427855913193,-0.3811773434729694,-0.3917278686073065,-0.3741350268493297,-0.708942782156682,-0.8386412754825543,1.2726496570438506,-0.8093641813444722,-0.9123911991152116,-0.5371485442877448
2020-10-26 00:00:00,WW_76,1105.0,14.0,7.82,7.1,8.505,<0.3,<1,2.002,430,6,<4,<5,<0.005,70,2,91.679,0.388,69.722,129.5,0.00223,0.01857,0.001,0.02725,0.02138,0.00258,0.01075,4.389,48.51,16.86,191,0.11434,Little Calumet River @ Halsted St.,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),1.820307410727534,-1.020564158197172,-0.3811773434729694,-0.3248762870944357,-0.047800360776002075,0.0018570880131846747,0.012610769378392676,0.37199290191878726,-0.6144713143334536,-0.8079685609695072,-0.11550334996909269
2020-10-26 00:00:00,WW_57,1035.0,10.0,7.81,7.7,2.94,<0.3,<1,0.492,748,12,<4,6.1,<0.005,260,3.2,113.252,0.362,235.911,153.7,0.001,0.0266,0.001,0.08417,0.03095,0.001,0.005,2.929,56.3,21.73,230,0.14755,Little Calumet River @ Ashland Ave.,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),-0.42649155398231925,-0.3876401833292311,-0.3811773434729694,0.39444167504405336,0.28373071717747406,-0.708942782156682,-0.8386412754825543,0.031065014316352044,-0.2486362699922884,-0.2365772713407641,0.5169644415088855
2020-10-26 00:00:00,WW_59,955.0,13.0,7.81,7.3,4.88,<0.3,<1,1.648,654,6,<4,<5,<0.005,40,2,86.008,0.355,82.571,130.1,0.00233,0.02023,0.00331,0.02908,0.02048,0.00308,0.005,5.148,49.6,17.66,197,0.10938,Cal-Sag Channel @ Cicero Ave.,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),2.00297399322427,-0.8897230874274606,0.552604395685974,-0.30174993658998317,-0.07897883205689318,0.22679375578845898,-0.8386412754825543,0.5492287010216969,-0.5632825854076677,-0.7141055154452782,-0.2099640619754392
2020-10-26 00:00:00,WW_43,910.0,13.0,7.34,7.3,3.975,<0.3,<1,1.107,498,8,<4,<5,<0.005,40,2,79.272,0.307,78.361,106.3,0.001,0.01949,0.001,0.02966,0.01561,0.001,0.005,5.227,43.31,15.17,171,0.09972,Cal-Sag Channel @ Route # 83,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),-0.42649155398231925,-0.9480498298187778,-0.3811773434729694,-0.2944202735885721,-0.24768900443238212,-0.708942782156682,-0.8386412754825543,0.5676761689125137,-0.8586744248050913,-1.0062542446394405,-0.39393391640715475
2020-10-27 00:00:00,WW_86,900.0,13.0,6.45,7.5,3.532,<0.3,<1,0.208,390,9,<4,<5,<0.005,90,2.5,68.184,0.51,85.714,133.4,0.001,0.02496,0.001,0.04751,0.01712,0.001,0.005,23.394,53.69,18.53,210,0.11965,Grand Calumet River @ Burnham Ave.,41.63131944,-87.5391,POINT (-87.5391 41.63131944),-0.42649155398231925,-0.5169048556559338,-0.3811773434729694,-0.06884357604514217,-0.1953784581722203,-0.708942782156682,-0.8386412754825543,4.8098932470450055,-0.3712074465943989,-0.6120294534376793,-0.014377063526814117
2020-10-27 00:00:00,WW_92,1030.0,13.0,6.67,7.1,5.809,0.358,<1,0.893,610,5,<4,<5,<0.005,210,<1.0,92.369,0.373,85.858,112,0.001,0.01799,0.001,0.02616,0.01057,0.00931,0.01191,2.062,44.74,15.89,177,0.13394,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),-0.42649155398231925,-1.0662797130444206,-0.3811773434729694,-0.33865099859708775,-0.4222884436053727,3.0295046362683773,0.1843416166894709,-0.17139010797906662,-0.7915185694253908,-0.9217775036676344,0.2577688184430838
2020-11-02 00:00:00,WW_78,1125.0,15.0,10.52,8,8.627,<0.3,1.028,0.302,614,<4,<4,6.54,<0.005,530,<1.0,149.999,0.618,89.025,184.5,0.001,0.02186,0.001,0.04686,0.00668,0.00672,0.02763,0.629,70.34,26.3,284,0.19494,Higgins Creek @ Wille Rd.,42.01863333,-87.93671111,POINT (-87.93671111 42.01863333),-0.42649155398231925,-0.7612466143222621,-0.3811773434729694,-0.07705785354672362,-0.5570487250305578,1.8643326971924563,2.5115906854223558,-0.5060131647833744,0.4107121282811341,0.2996153762163931,1.4194832201340408
2020-11-02 00:00:00,WW_19,1217.0,6.0,10.84,8.2,5.456,<0.3,<1,0.402,566,4,<4,6.6,<0.005,220,1.7,143.512,0.327,68.306,196.9,0.00203,0.0363,0.00217,0.06969,0.0213,0.00327,0.01352,0.25,66.64,28.61,284,0.12689,Des Plaines River @ Belmont Ave.,41.93742778,-87.84976111,POINT (-87.84976111 41.93742778),1.4549742457340618,0.3769130615299256,0.0917770438932487,0.21145284700882294,-0.050571780445414626,0.3122696895430632,0.42269218925053614,-0.5945143082089381,0.2369522227532378,0.5706449201676037,0.12350510480503055
2020-11-02 00:00:00,WW_109,850.0,5.0,10.8,7.5,9.91,<0.3,<1,2.097,558,<4,<4,6.02,<0.005,500,<1.0,150.008,0.383,77.758,152.2,0.001,0.02767,0.00379,0.06165,0.01713,0.00431,0.01257,1.113,64.67,25.78,268,0.17534,Salt Creek @ Brookfield Ave.,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),-0.42649155398231925,-0.3033028666282725,0.7466369648618583,0.10984855298926123,-0.19503203071354375,0.7801379585156336,0.28205054705611865,-0.3929932349206494,0.14443681359379043,0.23860439662564442,1.0462110517218643
2020-11-02 00:00:00,WW_109,850.0,5.0,10.8,7.5,9.91,<0.3,<1,2.097,558,<4,<4,6.02,<0.005,500,<1.0,150.008,0.383,77.758,152.2,0.001,0.02767,0.00379,0.06165,0.01713,0.00431,0.01257,1.113,64.67,25.78,268,0.17534,Salt Creek @ Brookfield Ave.,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),-0.42649155398231925,-0.3033028666282725,0.7466369648618583,0.10984855298926123,-0.19503203071354375,0.7801379585156336,0.28205054705611865,-0.3929932349206494,0.14443681359379043,0.23860439662564442,1.0462110517218643
2020-11-02 00:00:00,WW_22,925.0,6.0,11.22,7.6,6.03,<0.3,<1,0.821,552,5,<4,6.3,<0.005,170,2.8,143.97,0.324,70.618,184,0.001,0.03479,0.00254,0.06078,0.01869,0.00349,0.01003,1.126,64.55,26.7,271,0.14696,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333),-0.42649155398231925,0.2578949790827787,0.24134381596632623,0.09885405848714444,-0.14098934715999908,0.41124182336418397,-0.09398079102158656,-0.3899575756474771,0.13880135719829087,0.3465468989785073,0.5057281874597439
2020-11-02 00:00:00,WW_23,1000.0,6.0,10.87,7.8,5.09,<0.3,<1,0.58,570,6,<4,5.98,<0.005,40,2.2,144.321,0.3,77.699,182.5,0.001,0.03405,0.00239,0.05846,0.0198,0.00294,0.005,1.263,63.91,28.35,276,0.1405,Des Plaines River @ Willow Springs Rd.,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),-0.42649155398231925,0.19956823669146126,0.1807086380988624,0.06953540648149974,-0.10253589924689985,0.1638114888113822,-0.8386412754825543,-0.35796639715327594,0.10874558975562773,0.5401394303722296,0.3827007278708328
2020-11-02 00:00:00,WW_91,1100.0,5.0,12.28,7.9,4.592,<0.3,<1,0.355,522,7,<4,6.23,<0.005,30,3.4,141.217,0.285,68.417,178.1,0.001,0.0308,0.00233,0.04949,0.01245,0.0024,0.005,1.335,62.02,26.31,263,0.13932,Des Plaines River @ Material Service Rd.,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),-0.42649155398231925,-0.05659651029743113,0.1564545669518768,-0.0438216230403247,-0.3571600813741779,-0.07912011238591408,-0.8386412754825543,-0.3411535150249367,0.019987151526513508,0.3007886642854457,0.36022821977254843
2020-11-02 00:00:00,WW_79,845.0,4.0,11.45,8.5,0.284,<0.3,<1,<0.15,450,7,<4,6.18,<0.005,40,8.1,149.941,0.17,52.48,146.8,0.001,0.03086,0.001,0.05225,0.00343,0.001,0.005,0.855,48.6,19.34,201,0.06652,Salt Creek @ Higgins Rd.,42.03158333,-88.01121111,POINT (-88.01121111 42.03158333),-0.42649155398231925,-0.05186731496840561,-0.3811773434729694,-0.0089425370336095,-0.6696376491004428,-0.708942782156682,-0.8386412754825543,-0.45323939588053175,-0.6102447220368289,-0.5169931198443978,-1.0262112629012494
2020-11-02 00:00:00,WW_18,913.0,12.0,7.73,7.4,17.785,<0.3,1.153,4.314,556,4,<4,7.14,<0.005,2500,3.4,138.562,0.575,66.437,127.3,0.001,0.01906,0.00633,0.07346,0.01787,0.00508,0.0214,0.25,60.76,23.39,248,0.18981,Salt Creek @ Devon Ave.,41.99285278,-87.995275,POINT (-87.995275 41.99285278),-0.42649155398231925,-0.981942396343462,1.7733926434175795,0.2590956565179955,-0.16939639877147764,1.1265404268895562,1.5892776002947557,-0.5945143082089381,-0.03918514062622975,-0.041811451877989264,1.3217849434016702
2020-11-02 00:00:00,WW_110,948.0,3.0,6.15,7.6,0.644,0.373,1.405,<0.15,906,6,<4,14.66,<0.005,550,7.4,350.92,0.217,64.025,193.1,0.001,0.05391,0.001,0.3593,0.06451,0.00208,0.005,0.673,85.35,30.61,339,0.07206,West Branch DuPage River @ Springinsguth Rd. ,42.00826389,-88.11911111,POINT (-88.11911111 42.00826389),-0.42649155398231925,1.764931890598972,-0.3811773434729694,3.8713557812134582,1.4463412684960384,-0.2230795797620896,-0.8386412754825543,-0.4957386257049449,1.1156137990848423,0.8053025339781757,-0.9207047418296445
2020-11-02 00:00:00,WW_111,1015.0,7.0,9.91,7.8,18.438,<0.3,T/X,T/X,544,44,8,8.53,<0.005,1600,7.6,124.924,0.498,65.037,115.9,0.001,0.03392,0.00399,0.06115,0.03571,0.002,0.03101,1.971,65.15,28.97,282,0.14149,West Branch DuPage River @ Arlington Dr. ,41.97498333,-88.138625,POINT (-88.138625 41.97498333),-0.42649155398231925,0.1893216468119057,0.8274838686851432,0.10352987798804471,0.4486301875075207,-0.2590694466061334,3.011978843966704,-0.19263972289127312,0.16697863917578795,0.6128832906535066,0.40155478127532523
2020-11-02 00:00:00,WW_92,1135.0,12.0,8.07,7.4,5.015,<0.3,<1,0.611,416,6,<4,<5,<0.005,710,1.3,96.527,0.434,70.475,118.9,0.001,0.01834,0.001,0.02823,0.01543,0.00477,0.01603,3.306,45.86,15.27,177,0.11943,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),-0.42649155398231925,-1.0386927402917707,-0.3811773434729694,-0.3124916840920513,-0.2539246986885604,0.9870796928688861,0.7942822123115755,0.11909913323835075,-0.7389209764007305,-0.994521363948912,-0.018566853172257137
2020-11-02 00:00:00,WW_77,1054.0,3.0,11.42,8,0.416,<0.3,<1,<0.15,544,22,5,5.13,<0.005,110,2.9,205.394,0.159,35.9,137.1,0.001,0.04374,0.001,0.0821,0.02245,0.001,0.005,3.567,49.92,16.97,195,0.06263,Higgins Creek @ Elmhurst Rd.,42.02141111,-87.94061389,POINT (-87.94061389 42.02141111),-0.42649155398231925,0.963333282329114,-0.3811773434729694,0.36828236053901714,-0.01073262269760918,-0.708942782156682,-0.8386412754825543,0.18004583095358062,-0.5482547016863362,-0.7950623922099258,-1.1002943616320333
2020-11-09 00:00:00,WW_112,900.0,14.0,9.03,7.5,3.403,<0.3,<1,0.613,280,7,<4,<5,<0.005,90,19,61.037,0.297,34.82,125.2,0.001,0.02179,0.00237,0.03051,0.00236,0.00511,,1.018,43.59,13.9,166,0.07149,North Shore Channel @ Dempster St.,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),-0.42649155398231925,-0.7667640088727922,0.17262394771653386,-0.28367852608650396,-0.7067053871788355,1.1400366269560727,,-0.41517689883998593,-0.845525026548926,-1.1552618294091537,-0.931560105911019
